id,event_id,link,title,date,state,deaths,potential_death,false_alarm,description,deaths_binary,break,filename
368,392,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/anchorage_bearattack_911.mp3,Bear attack 911 call,7/08,Alaska,0.0,0.0,0.0,"– In July, 2008 Petra Davis was participating in a 24-hour bike marathon event outside Anchorage (Alas.) when she was attacked by a bear. Participant Pete Basinger stopped on the remote trail, dialed 911 and gave directions, took medical advice and comforted Davis for 23 minutes until paramedics arrived.",0,6.0,911_first6sec/call_392_0.wav
369,393,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/sugarland_stabbing_911.mp3,Stabbing 911 call,8/08,Texas,0.0,1.0,0.0,"– In Aug, 2008 a Sugarland (Tex.) couple woke to find a female intruder in their bedroom, a former co-worker with a grudge. The suspect, Lydia Munoz, assaulted the husband, stabbing him in the head with a knife. The wife excitedly dialed 911 for help. The couple subdued the suspect and police arrived to arrest her. The victim recovered.",0,7.0,911_first6sec/call_393_0.wav
370,394,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/eastside_snowcave_911.mp3,Snow cave-in 911 call,8/08,Washington,0.0,1.0,0.0,"– In Aug, 2008 a family hiking along a moutain creek southwest of Bellevue (Wash.) dialed 911 when a shelf of thick snow collapsed on their two teenage sons. Eastside Regional Communications Center dispatcher Becky McCracken stayed on the line with the mother for 60 minutes.",0,6.0,911_first6sec/call_394_0.wav
371,395,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/nlasvegas_aircrash_911.mp3,Small plane crash,8/08,Nevada,3.0,1.0,0.0,"– In Aug, 2008 a single-engine plane crashed after take-off from the North Las Vegas (Nev.) airport, killing the pilot and two persons in a residence that was struck and set afire.",1,2.0,911_first6sec/call_395_0.wav
372,395,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/nlasvegas_aircrash_911.mp3,Small plane crash,8/08,Nevada,3.0,1.0,0.0,"– In Aug, 2008 a single-engine plane crashed after take-off from the North Las Vegas (Nev.) airport, killing the pilot and two persons in a residence that was struck and set afire.",1,165.0,911_first6sec/call_395_1.wav
373,397,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/jeffersoncounty_misdial_911.mp3,County commissioner curses,8/08,Tennessee,0.0,0.0,1.0,"– In Aug., 2008 Jefferson County (Tenn.) commissioner Bob Beeler misdialed and reached an unnamed 911 dispatcher, and when the woman called back to verify the mis-dial, cursed at her. The E-911 Board later asked for a written apology, which Beeler declined to write, saying he’d already apologized verbally twice.",0,6.0,911_first6sec/call_397_0.wav
374,398,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/lockedincar_911.mp3,Locked inside car,,Washington,0.0,0.0,1.0,– King County (Wash.) dispatcher Manny Apostol recalls the woman who dialed 911 to say she was locked,0,9.0,911_first6sec/call_398_0.wav
375,399,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/halverson_assault_911.mp3,Assault 911 call,9/08,Nevada,0.0,1.0,0.0,"– In Sept. 2008 Nevada district judge Elizabeth Halverson was allegedly attacked by her husband with a frying pan and seriously injured. She dialed 911 during the attack to report what was occurring, and the call caught snippets of conversation with her husband.",0,14.0,911_first6sec/call_399_0.wav
376,400,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/boston_babyleft_911.mp3,Baby left on doorstep,9/08,Massachusetts,0.0,0.0,0.0,"– In Sept. 2008 someone left a small baby on the doorstep of a Newton (Mass.) home, prompting the elderly resident to dial 911.",0,9.0,911_first6sec/call_400_0.wav
377,401,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/stainaker_dog_911.mp3,Dog dials 911,9/08,Arizona,0.0,1.0,0.0,"– In Sept. 2008 “Buddy,” a trained German Shepherd assistance dog, dialed 911 when his master fell ill. The resident’s address is also listed in CAD as having an assistance dog, so the dispatcher knew the situation, just from listening to the barking during the 29-second phone call.",0,2.0,911_first6sec/call_401_0.wav
378,402,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/latraincrash_911.mp3,Train crash,9/08,California,25.0,1.0,0.0,"-On Sept. 12, 2008 a Los Angeles Metrolink commuter train crashed head-on with a freight train, generating many 911 calls from the passengers. LAFD released four of the calls.",1,10.0,911_first6sec/call_402_0.wav
379,402,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/latraincrash_911.mp3,Train crash,9/08,California,25.0,1.0,0.0,"-On Sept. 12, 2008 a Los Angeles Metrolink commuter train crashed head-on with a freight train, generating many 911 calls from the passengers. LAFD released four of the calls.",1,232.0,911_first6sec/call_402_1.wav
380,403,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/stuckinshaft_911.mp3,Man stuck in vent,9/08,Tennessee,0.0,0.0,0.0,"-In Sept. 2008 a man with a psychiatric history climbed into an air conditioning vent of the Knoxville (Tenn.) Museum of Art and became stuck. He dialed 911 to report his condition, outlining that he was a secret agent on a mission.",0,3.0,911_first6sec/call_403_0.wav
381,404,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/tarrant_robbery_911.mp3,Home invasion,9/08,Texas,1.0,1.0,0.0,"-In Sept. 2008 a Texas man invaded the Tarrant County home of a couple armed with various weapons, apparently intending to rob them. The couple fought back, eventually knifing the man several times as the wife talked with a Tarrant County dispatcher. The 12-minute logging tape captured much of the fighting. Just after police arrive, the suspect, Heradio Ibarra, died from the injuries inflicted by the residents.",1,8.0,911_first6sec/call_404_0.wav
382,405,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/belmont_baby_911.mp3,Baby delivery,9/08,Massachusetts,0.0,1.0,0.0,-In Sept. 2008 Belmont (Mass.) police dispatch supervisor Ted Pendergast fielded a call from a mother about to deliver her baby. Nine days later mother and baby visited the comm center to thank Pendergast (,0,4.0,911_first6sec/call_405_0.wav
383,406,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/sheryl_hauk_911.mp3,Baby delivery &amp; heart attack,9/08,Missouri,0.0,1.0,0.0,"– In Sept. 2008 Central County (Mo.) 911 dispatcher Sheryl Hauk handled a baby delivery and heart attack victim with 12 days–at the same rural highway intersection. The first 911 call is from a mother who was enroute to the hospital for her sixth child, and Hauk talks to the father. In the second call, a 64 year-old man dialed 911 when he started feeling chest pains while driving on the same highway as the couple. Read about the incidents and her reunion with the three people",0,8.0,911_first6sec/call_406_0.wav
384,407,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/ocala_stabbing_911.mp3,Stabbing,10/08,Florida,1.0,1.0,0.0,"– In Oct. 2008 an Ocala (Fla.) woman called to say that she had stabbed her boyfriend, who was declared dead on the scene. The call includes the dispatcher asking several investigative questions of the caller.",1,24.0,911_first6sec/call_407_0.wav
385,408,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/fresno_shooting_911.mp3,Officer shooting,10/08,California,1.0,1.0,0.0,"– In Oct. 2006 a Fresno (Calif.) man dialed 911 and claimed to be having a dispute with his male paratner. When two officers arrived, he fired on them with a rifle from an upper floor balconey. The officers sought cover and were later rescued, while the man dialed 911 and talked to a dispatcher. This is his second 911 call. The officers recovered and later went back to patrol duties. The man later killed himself after a stand-off. Investigators said he made up the story about his partner–in fact, he had a girlfriend.",1,17.0,911_first6sec/call_408_0.wav
386,409,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/fortwayne_burglary_911.mp3,Burglary,9/05,Indiana,0.0,1.0,0.0,"– In Sept. 2005 a Fort Wayne woman heard glass breaking at her home and dialed 911 to report a burglary. She then hid under a desk as dispatcher Katrina Mace talked to her for 10 minutes. The suspects came into the room and were standing right next to the victim, unseen under the desk. The call was scheduled to appears on the Discovery Channel “Call 911″ program in the fall, 2008 season.",0,11.0,911_first6sec/call_409_0.wav
387,411,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/cleburne_train_911.mp3,Man run over by train,6/06,Texas,0.0,1.0,0.0,– In 2006 Truman Duncan was working in a Cleburne (Tex.) rail yard when he fell under the wheels and was nearly cut in half. He was able to dial 911 from his phone for help. Read about his incident,0,12.0,911_first6sec/call_411_0.wav
388,412,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/northcanton_beheading_911.mp3,Murder by beheading,10/08,Ohio,0.0,0.0,0.0,"– In Oct. 2008 a North Canton (Ohio) woman broke in to her grown son’s trailer home after he didn’t answer the phone or respond to knocks at the door. She found him dead–and beheaded–in the bathroom. She then dialed 911 to report her find, reaching a Stark County dispatcher first, then a North Canton dispatcher.",0,14.0,911_first6sec/call_412_0.wav
389,413,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/cary_suicide_911.mp3,Suicidal man shot by police,9/08,North Carolina,1.0,1.0,0.0,"– In Sept. 2008 a Cary (NC) former Marine was suicidal, prompting his fiance to dial 911 for help. Police arrived at 4 a.m. and talked to the man, but at one point he ran to kitchen and grabbed what appeared to be a gun (later determined to be a BB gun), and police shot him. Read more",1,4.0,911_first6sec/call_413_0.wav
390,414,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/mccain_911.mp3,Joe McCain dials 911,10/08,Virginia,0.0,0.0,1.0,"– In Oct. 2008 Joe McCain, the brother of Presidential candidate John McCain, dialed 911 while stuck in traffic, and reached an Alexandria (Virg.) dispatcher. McCain cursed when asked by the dispatcher if he were calling for a traffic situation. The dispatcher called back, heard voicemail and left a message. Joe McCain then called back to complain about that call. Also listen to McCain",0,2.0,911_first6sec/call_414_0.wav
391,415,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/milwaukee_hangup_911.mp3,Dispatcher fired for hang-up,11/08,Wisconsin,0.0,0.0,0.0,– In Nov. 2008 Milwaukee County (Wisc.) dispatcher Don Busche was fired after Sheriff David Clarke claims he hung up on a 911 caller who was in the midst of a dispute. Busche claims the firing is in retaliation for his filing a complaint with state officials over comm center working conditions that aggravate his asthma. Read more and listen to a radio station interview with Clarke,0,0.0,911_first6sec/call_415_0.wav
392,416,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/dfw_medical.mp3,EMS Response Delay,11/08,Texas,0.0,1.0,0.0,"– In Nov. 2008 a man driving along a highway near the Dallas/Fort Worth airport suffered a heart attack, and a passerby dialed 911 for help. There was confusion over the location, and some question about which jurisdiction should respond–the airport fire department or Fort Worth units. The first part of the recording is the passerby’s 911 call, followed by 10 minutes of telephone logging tapes of dispatchers at the airport and Fort Worth PD.",0,16.0,911_first6sec/call_416_0.wav
393,417,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/arvada_hostage_911.mp3,Hostage incident,2/14,Colorado,1.0,1.0,0.0,"– In Feb. 2014 an Arvada (Colo.) took the 13 year-old son of his girlfriend hostage inside the woman’s home. Don Pooley dialed 911 at one point to explain his situation. After 18 hours, a police SWAT team entered the home and rescued the boy, and fatally shot Poole.",1,7.0,911_first6sec/call_417_0.wav
394,418,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/santa_ana_beating_911.mp3,Fatal beating,1/14,California,1.0,1.0,0.0,"– In Jan. 2014 a 23 year-old woman was beaten outside a Santa Ana (S. Calif.) nightclub. Kim Pham was taken off life support several days later and died. Two suspects were arrested. Just after the fight, a woman dialed 911 for help and gave information to the dispatcher.",1,10.0,911_first6sec/call_418_0.wav
395,420,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/syracuse_utah_murder-suicide_911.mp3,Murder-suicide,1/14,Utah,3.0,1.0,0.0,"– In Jan. 2014 a Syracuse (Utah) woman shot her two daughters, 7 and 13 years-old, and then herself. Her sister arrived to pick up some property and discovered the three bodies, and dialed 911. She was distraught, and handed the phone to the the man who accompanied her (the brother of the victim’s ex-fiancé). Kyler Ann Ramsdell-Oliva and her daughters were found shot to death inside the house.",1,53.0,911_first6sec/call_420_0.wav
396,421,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/loving_murder_911.mp3,Murder,3/14,New Mexico,0.0,1.0,0.0,– In March 2014 a man near Carlsbad (NM) dialed 911 to say his girlfriend had not returned to a motel from a bar. Robert Earley later told police he killed Emily Lambert after an argument and left her body on a rural ranch.,0,6.0,911_first6sec/call_421_0.wav
397,422,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/portland_cat_attack_911.mp3,Cat attack,3/14,Oregon,0.0,0.0,0.0,"– In March 2014 a Portland (Ore.) man dialed 911 to say that his 22-pound Himalayan cat had attacked a child and was now threatening the rest of the family. Police did not identify the man, but officers did respond and safely snare the cat.",0,6.0,911_first6sec/call_422_0.wav
398,423,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/orlando_cpr_911.mp3,CPR 911 call,8/11,Florida,1.0,1.0,0.0,"– In Aug. 2011 Ann Hefferin attended a University of South Florida (Fla.) Greek party, returned to her apartment and later became unconscious. A roommate dialed 911 for help and a dispatcher gave her CPR instructions.",1,21.0,911_first6sec/call_423_0.wav
399,425,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/jersey-city_fire_911_radio.mp3,Fatal Fire,3/14,New Jersey,4.0,1.0,0.0,"– In March 2014 a fire claimed the lives of four people in Jersey City (NJ), and the fire response was delayed because of an address mix-up. An occupant of the home on fire dialed 911 and gave the answering police dispatcher “27 Grant Avenue.” The calltaker then transferred the call to the fire department’s separate comm center, where the caller",1,15.0,911_first6sec/call_425_0.wav
400,425,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/jersey-city_fire_911_radio.mp3,Fatal Fire,3/14,New Jersey,4.0,1.0,0.0,"– In March 2014 a fire claimed the lives of four people in Jersey City (NJ), and the fire response was delayed because of an address mix-up. An occupant of the home on fire dialed 911 and gave the answering police dispatcher “27 Grant Avenue.” The calltaker then transferred the call to the fire department’s separate comm center, where the caller",1,64.0,911_first6sec/call_425_1.wav
401,426,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/anderson_murders_911.mp3,Murders,3/14,South Carolina,3.0,1.0,0.0,"– In March 2014 a man shot and killed three people in Anderson (SC), wounded a woman, and then fled in a truck. They woman ran to a nearby home, where the elderly homeowner dialed 911. The victim talked with an Anderson County sheriff’s dispatcher. Suspect Jared Williams crashed his truck during a police pursuit and was arrested.",1,5.0,911_first6sec/call_426_0.wav
402,427,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/sacramento_drowning_911.mp3,Drowning,3/13,California,1.0,1.0,0.0,"– In March 2013 a woman accidentally drove into the Sacramento River (N. Calif.). She dialed 911, and spoke Punjabi to the CHP dispatcher. A translator narrowed down where the incident occurred, but rescuers were unable to save Mussarat Chaudhary.",1,10.0,911_first6sec/call_427_0.wav
403,428,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/north_plains_shooting_911.mp3,Shooting,4/14,Oregon,1.0,1.0,0.0,– In April 2014 a man in Washington County (Ore.)  threatened his girlfriend and shot the girlfriend’s adult son. The woman and son fled to a neighbor’s house and dialed 911. Brian Olson then barricaded himself inside the house and eventually set it on fire.,1,7.0,911_first6sec/call_428_0.wav
404,429,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/cleveland_infant_cpr_911.mp3,Infant CPR,4/14,Ohio,1.0,1.0,0.0,"– In April 2014 a man dialed 911 in Cleveland (Ohio) to report his 2 month-old daughter was unconscious. The dispatcher gave Brandon Moss instructions for CPR while EMS units responded. Police later said the infant died of blunt force trauma, and issued a warrant for Moss.",1,5.0,911_first6sec/call_429_0.wav
405,430,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/dana_point_fire_911.mp3,Fire,4/14,California,0.0,1.0,0.0,"– In April 2014 a woman dialed 911 from her Dana Point (S. Calif.) home to report it was on fire and she was trapped on an upper floor. An Orange County Fire Authority dispatcher talked the woman through the incident, until neighbors raised a ladder and rescued her.",0,13.0,911_first6sec/call_430_0.wav
406,433,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/fayetteville_murder_apr2014_911.mp3,Murders,4/14,North Carolina,2.0,1.0,0.0,"– In April 2014 a Fayetteville (NC) man found two persons dead inside an apartment, and dialed 911. Jacoy Mahorn and Shaniqua Simmons were declared dead at the scene of gunshots.",1,2.0,911_first6sec/call_433_0.wav
407,434,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/kennesaw_shootings_911.mp3,Murders-Suicide,5/14,Georgia,1.0,1.0,0.0,"– In May 2014 a Fedex employee came into the Kennesaw (Geo.) distribution facility with a shotgun and began shooting other employees. Six people were seriously wounded before Geddy Kramer fatally shot himself. Several people dialed 911, including Christopher Sparkman on this call.",1,3.0,911_first6sec/call_434_0.wav
408,435,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/queens_murders_911.mp3,Murders,9/11,New York,2.0,1.0,0.0,"– In Sept. 2011 a man and woman were murdered in their Queens (NY) home. Rosie Jaggarnauth dialed 911 for help, and later her adult son Shane also called to say he’d been shot. Police later arrested the son for murder, saying it was part of a robbery scheme. He went to trial in May 2014.",1,34.0,911_first6sec/call_435_0.wav
409,436,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/deltona_autistic_911.mp3,Injury 911 call,5/14,Florida,0.0,1.0,0.0,– In May 2014 a mother in Deltona (Fla.) fell and went unconscious. Her 7 year-old autistic son dialed 911 for help and a Volusia County sheriff’s dispatcher stayed on the line for 11 minutes as EMS responded.,0,5.0,911_first6sec/call_436_0.wav
410,437,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/staten_island_fire_911.mp3,Convent fire,5/14,New York,0.0,1.0,0.0,"– In May 2014 a fire occurred in a covent building on Staten Island (NY). An occupant dialed 911 for help, but the dispatcher had trouble entering the address given by the caller into CAD. Meanwhile, one person jumped from the second floor and was seriously injured.",0,7.0,911_first6sec/call_437_0.wav
411,438,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/hanscom_airport_crash_911.mp3,Jet plane crash,5/14,Massachusetts,7.0,1.0,0.0,"– In May 2014 a Gulfstream IV private jet crashed during take-off at Hanscom Airport (Bedford, Mass.), killing all seven on board. The plane landed at the end of runway 11, adjacent to a residential area. Several people called to report the crash.",1,3.0,911_first6sec/call_438_0.wav
412,439,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/hollywood-fla_burglary_2014_911.mp3,Burglary,6/14,Florida,0.0,1.0,0.0,"– In June 2014 a 14 year-old Hollywood (Fla.) boy dialed 911 when he heard someone breaking into his home. The youth stayed on the phone for 10 minutes as officers responded, finally arresting the suspect and finding the caller.",0,10.0,911_first6sec/call_439_0.wav
413,440,https://web.archive.org/web/20150417085337/http://pdf.911dispatch.com.s3.amazonaws.com/gaston_county_cpr.mp3,CPR,6/14,North Carolina,0.0,1.0,0.0,"– In June 2014 a person dialed 911 in Gaston County (NC) and reported a man wasn’t breathing. Dispatcher Krystal Peninger gave the caller CPR instructions, and stayed on the phone until a deputy arrived to take over CPR. The man revived and was taken to a hospital.",0,14.0,911_first6sec/call_440_0.wav
414,441,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/lake_oswego_murder_911.mp3,911 murder confession,6/12,Oregon,2.0,1.0,0.0,"– In June 2012 a Lake Oswego (Ore.) man dialed 911 and spoke to a Clackamas County dispatcher for 20 minutes, saying he had used a .308-cal. rifle to kill his wife and nephew. Adrien Wallace was convicted in June 2014 and sentenced to life in prison.",1,15.0,911_first6sec/call_441_0.wav
415,442,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/seattle_pacific_univ_911_1.mp3,Multiple shootings,6/14,Washington,1.0,1.0,0.0,"– In June 2014 a man with a shotgun entered Seattle Pacific University (Wash.) and shot several people, one fatally. Several people dialed 911 for help, and police released three of the calls. The suspect, Aaron Ybarra was disarmed by the building’s unarmed monitor, and arrested.",1,3.0,911_first6sec/call_442_0.wav
416,443,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/fort-myers_lightning_911.mp3,Lightning strike,7/14,Florida,1.0,1.0,0.0,"– In July 2014 lightning struck two people on a Fort Myers (Fla.) beach, and someone dialed 911 for help.",1,13.0,911_first6sec/call_443_0.wav
417,444,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/venice_plane-crash_911.mp3,Light plane crash,7/14,Florida,2.0,1.0,0.0,"– In July 2014 a single-engine plane pilot declared an emergency, and then landed on the beach adjacent to the Venice (Fla.) airport. Both occupants were only slightly injured. However, a man and his 9 year-old daughter walking along the beach were struck by the plane and killed. The first 911 came from the Venice airport tower, another from a beach-goer who reported the plane occupants were alive, and another call from the family of the man and girl.",1,14.0,911_first6sec/call_444_0.wav
418,445,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/rossmoor_burglary_911.mp3,Burglary,7/14,California,0.0,1.0,0.0,– In July 2014 a 14 year-old girl was home alone in Rossmoor (S. Calif.) when burglars arrived. She dialed 911 and an Orange County sheriff’s dispatcher kept her on the line while deputies responded. Two teens were arrested.,0,0.0,911_first6sec/call_445_0.wav
419,446,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/tallahassee_murder2014_911.mp3,Murder,7/14,Florida,1.0,1.0,0.0,"– In July 2014 a noted Florida State University professor was shot and killed in the garage of his home. He was discovered by a neighbor, who dialed 911 for help. Within 3 weeks police admitted that the calltaker had mistaken the location, contributing to a 15-minute response time by police, and 19-minute by EMS.",1,12.0,911_first6sec/call_446_0.wav
420,447,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/wilmington_robbery_911.mp3,Robbery,8/14,North Carolina,0.0,1.0,0.0,– In August 2014 the Family Dollar store in Wilmington (NC) was robbed by a suspect who pistol-whipped them. An employee dialed 911 for help.,0,11.0,911_first6sec/call_447_0.wav
421,450,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/arizona_range_shooting_911.mp3,Gun range shooting,8/14,Nevada,1.0,1.0,0.0,– In Aug. 2014 a Nevada gun rangemaster was shot and killed while supervising a 9 year-old girl who was using a full-auto weapon.,1,11.0,911_first6sec/call_450_0.wav
422,451,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/charleston_county_murder_911.mp3,Shooting,9/14,South Carolina,1.0,1.0,0.0,– In Sept. 2014 a woman in Charleston County (SC) dialed 911 to report that a relative was unconscious and lying in the roadway. She provided few other details as the sheriff’s dispatcher attempted to obtain information.,1,15.0,911_first6sec/call_451_0.wav
423,452,https://web.archive.org/web/20150417085337/http://pdf.911dispatch.com.s3.amazonaws.com/muskegon_shooting_911.mp3,Shooting CPR,6/15,Michigan,1.0,1.0,0.0,"– In June 2015 Rebekah Bletsch was out jogging in Muskegon (Mich.) when she was shot several times in the head. The case remains unsolved, but in Feb. 2015 investigators released the logging tape of the 911 that a passing couple made when they found Ms. Bletsch in the roadway. They tried to treat the victim as EMS units responded.",1,11.0,911_first6sec/call_452_0.wav
424,453,https://web.archive.org/web/20150417085337/http://pdf.911dispatch.com.s3.amazonaws.com/guilford_county_murder_911.mp3,Murder 911,1/15,North Carolina,1.0,1.0,0.0,"– In Jan. 2015 two men approached residents at a rural Guilford County (NC) home, saying they wanted to buy a lawn mower. However, one of the men fatally shot a resident, and the other resident ran and dialed 911 as sheriff’s deputies responded. Read more",1,6.0,911_first6sec/call_453_0.wav
425,454,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/longmont_pregnant_stabbing_911.mp3,Stabbing victim 911,3/15,Colorado,0.0,1.0,0.0,– In March 2015 a pregnant Longmont (Colo.) woman was stabbed by another woman. Michelle Wilkins dialed 911 and reacheed Longmont dispatcher,0,41.0,911_first6sec/call_454_0.wav
426,455,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/phoenix_burglary_shooting_911.mp3,Intruder shooting,9/14,Arizona,0.0,1.0,0.0,"– In September 2014 a Phoenix woman dialed 911 when an intruder broke down her door. She hid in a closet and armed herself with a handgun. When the burglar locates her, she shoots the man.",0,8.0,911_first6sec/call_455_0.wav
427,456,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/santafe_shooting_911.mp3,Shooting homicide,8/14,New Mexico,1.0,1.0,0.0,"– In Aug. 2014 a Santa Fe (NM) man dialed 911 to say that he had shot someone at his home with a .22-cal. weapon. The man stayed on the phone for nine minutes as police responded. Police were investigating a claim of self-defense from Edwin Watters, who was working with the victim at a construction job site.",1,8.0,911_first6sec/call_456_0.wav
428,457,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/bountiful_kidnapping_911.mp3,Kidnapping,9/14,Utah,0.0,0.0,0.0,"– In Sept. 2014 two teens were kidnapped off the street in Bountiful (Utah), and driven around for hours. They manage to escape at about 9 p.m. and run to a nearby car stopped at a stop sign. The motorist let the victims dial 911 from a cellular phone. The suspects are still wanted.",0,26.0,911_first6sec/call_457_0.wav
429,458,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/gilchrist_county_murders_911.mp3,Murders,9/14,Florida,1.0,0.0,0.0,"– In Sept. 2104 a Largo (Fla.) man dialed 911 to report he had killed six children. In fact, Donald Spirit shot the children (11, 9, 8, 5, 4 and infant) and his 28 year-old daughter. He told the Gilchrist County dispatcher he would kill himself, then hung up. Police arrived to find him dead.",1,11.0,911_first6sec/call_458_0.wav
430,459,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/utah_sword_shooting_911.mp3,Police shooting,10/14,Utah,0.0,1.0,0.0,"– In October 2014 a citizen reported a man carrying a samurai sword in Saratoga Springs (Utah). Police arrived, confronted the man and fatally shot Darrien Hunt. The family points out that the citizen didn’t mention any violation of law or dangerous situation, and that the dispatcher failed to ask probing questions.",0,15.0,911_first6sec/call_459_0.wav
431,460,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/bell_gardens_shooting_911.mp3,Shooting,9/14,California,1.0,1.0,0.0,– In Sept. 2014 the mayor of Bell Gardens (S. Calif.) was shot and killed by his wife during a dispute at home. The son of mayor Daniel Crespo dialed 911 for help and explained what happened.,1,1.0,911_first6sec/call_460_0.wav
432,462,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/okc_shooting_911.mp3,Shoot-Out,10/14,Oklahoma,1.0,1.0,0.0,"– In Oct. 2014 Oklahoma City (Okla.) a woman dialed 911 to report someone was trying to kill her. The dispatcher asked only about the address, but not about the situation. Police were dispatched 28 minutes later, arrived and talked to the woman. When two officers knocked on the door, one of five occupants opened fire, wounding the officers. He then fled, setting off a police foot chase and shoot-out. Read more",1,9.0,911_first6sec/call_462_0.wav
433,464,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/cleveland_replica_shooting_911.mp3,Replica pistol shooting,11/14,Ohio,0.0,1.0,0.0,"– In Nov. 2014 a man in a Cleveland city park noticed a young boy pointing a “pistol” around. The man dialed 911 and reported the incident, including that the pistol was “probably fake.” When an officer arrived to investigate, he confronted a 12 year-old boy, who reached into his waistband for the pistol. The officer reacted by fatally shooting the youth. The gun was a BB gun/replica without the required bright-color barrel tip.",0,12.0,911_first6sec/call_464_0.wav
