filename,features,resulted_in_deaths
911_first6sec/call_359_0.wav,"[-4.19761383e+02  1.57268707e+02 -7.32244339e+01 -2.84805050e+01
 -8.67907584e-01 -4.31637306e+01 -1.66463146e+01 -1.04281282e+01
 -3.01805592e+01 -1.07363863e+01 -1.06982594e+01 -1.98299618e+01
 -5.01418209e+00 -8.28868580e+00 -1.24324465e+01 -2.87291408e+00
 -8.78544712e+00 -8.79607296e+00 -6.61092758e-01 -6.03295279e+00
 -3.91175795e+00  1.75969911e+00 -3.36441898e+00 -1.65585208e+00
 -1.68555766e-01]",1
911_first6sec/call_361_0.wav,"[-3.29759094e+02  9.29595566e+01 -1.96530044e+00 -1.77620959e+00
 -3.01302528e+00  1.06887601e-01 -4.77431965e+00 -2.09555340e+00
 -1.26318474e+01  1.37591362e+00  2.90724564e+00 -5.33593559e+00
 -3.58157420e+00  1.45318079e+01 -1.08176908e+01  6.26876688e+00
  1.35948515e+01 -4.21419191e+00 -2.80029237e-01  1.24004793e+01
 -1.53929386e+01  9.36682320e+00 -3.66899920e+00  6.85672188e+00
 -9.96377182e+00]",0
911_first6sec/call_362_0.wav,"[-426.9223     161.3557     -49.554188   -10.921086    18.793772
  -37.26422    -24.507849     0.5868099  -16.989073   -12.991818
   -5.1904035  -11.642529    -4.798615    -4.37411    -10.047217
   -1.9695513   -2.703856    -9.174067    -2.0266874   -1.4936135
   -9.476883    -6.39283     -2.3162842   -6.414122    -7.4721737]",0
911_first6sec/call_364_0.wav,"[-3.9188126e+02  1.7010477e+02 -6.0736877e+01  1.7169359e+00
  1.8087486e+01 -4.2090069e+01 -7.4045744e+00  2.6982701e+00
 -2.2016266e+01  3.7595311e-01 -2.3214793e+00 -1.5697815e+01
  3.9189985e+00 -1.6988512e+00 -1.1071888e+01  2.9284658e+00
 -1.1637087e+00 -1.5489432e+00  1.1060400e+01  5.2281551e+00
  4.0260096e+00  9.5421228e+00  9.7538459e-01 -6.9401914e-01
  1.5064313e+00]",1
911_first6sec/call_365_0.wav,"[-2.4166241e+02  1.4575484e+02 -8.6722733e+01 -3.0240576e+00
 -3.3135326e+01 -2.3927303e+01 -2.7383980e+01 -3.9132044e+00
  7.9947966e-01 -1.4138317e+01 -1.3319806e+00  1.4690241e-01
 -8.6501732e+00  3.0339661e+00  1.1000562e+01  6.6998273e-01
  2.7995968e+00  9.3263159e+00  1.5168868e+00 -4.4875803e+00
 -3.6972980e+00 -3.2727832e-01 -8.0858965e+00  2.3804352e+00
 -2.2506554e+00]",1
911_first6sec/call_366_0.wav,"[-412.10648     186.84305     -74.02402      15.993814     15.883852
  -38.504013      2.332884    -12.653287    -17.515156     10.567567
  -12.004294     -9.217689      5.2933607    -9.388301     -1.6610239
    1.0581169    -5.317101      7.5256195     7.769738      3.7760866
    6.731812      2.1787302     2.4987311     0.90462404   -2.324357  ]",1
911_first6sec/call_369_0.wav,"[-4.2969382e+02  1.8959949e+02 -2.8814709e+01 -2.6695381e+01
  1.9605410e+01 -7.1449938e+00 -1.3294201e+01 -2.9903209e+00
 -1.6713572e+01 -1.4666735e+01  5.5384159e-01  8.7666160e-01
 -1.3066019e-01 -8.4812641e-01 -4.8737655e+00 -1.4944731e+00
  9.7008549e-02 -5.8023310e+00 -4.5549202e+00 -8.7331593e-01
 -3.6090529e+00 -2.7785828e+00 -9.4000381e-01 -3.9005728e+00
 -3.4992268e+00]",1
911_first6sec/call_370_0.wav,"[-2.3091742e+02  1.6849449e+02 -9.0158417e+01 -1.5937247e+00
  9.1682711e+00 -3.0395521e+01 -4.3217258e+00 -1.0200203e+01
 -2.2109362e+01  1.3539211e+01 -7.5832548e+00 -9.8813705e+00
  1.2817835e+01 -6.3705319e-01 -4.8767567e+00  1.0688306e+01
 -2.7635386e+00 -1.9965860e+00  3.1432400e+00  4.4954130e-01
 -1.2187328e+00 -3.0720553e-01  1.6515100e-01  5.5704422e+00
 -3.8996067e+00]",1
911_first6sec/call_371_0.wav,"[-3.7305997e+02  2.0862677e+02 -7.9313995e+01 -4.2276130e+00
  2.9952412e+01 -3.6658974e+01 -9.6009417e+00 -1.8014703e+00
 -2.3955021e+01 -3.5112691e+00 -7.3417821e+00 -1.4840808e+01
 -8.3538842e-01 -1.0444223e+01 -9.8729134e+00  6.8176490e-01
 -1.0960245e+01 -7.5836201e+00  1.7297581e-01 -9.2524548e+00
 -5.6433964e+00 -2.4317801e+00 -7.2667389e+00 -2.1448219e+00
 -4.0943398e+00]",0
911_first6sec/call_372_0.wav,"[-3.3325903e+02  1.8856308e+02 -6.7631943e+01  1.6762272e+01
  2.2398529e+01 -2.9965698e+01 -7.1324997e+00 -5.7914233e+00
 -2.0743853e+01  5.8978910e+00 -4.9878039e+00 -8.1735373e+00
  5.1915488e+00 -1.9400398e+00 -4.6046724e+00  8.6313190e+00
 -3.7984889e+00 -3.3051600e+00  4.3415394e+00  2.1112175e-01
 -1.4853302e+00 -1.4992482e-02  3.0249229e-01  3.3591504e+00
 -3.6914017e+00]",0
911_first6sec/call_373_0.wav,"[-3.8888486e+02  1.9216432e+02 -8.7329094e+01 -1.2946445e+01
  1.2372247e+01 -4.5823929e+01 -1.6673153e+01 -1.6566229e+01
 -2.8561991e+01 -2.0639000e+00 -1.3812291e+01 -2.2585106e+01
 -3.9412286e+00 -1.2905228e+01 -2.0562122e+01 -9.3680382e+00
 -9.7831669e+00 -1.2119977e+01 -3.8393810e+00  2.3837245e+00
  3.1741783e-01  1.4789641e+00  6.8868418e+00  1.1834188e+00
 -6.0392447e+00]",0
911_first6sec/call_374_0.wav,"[-2.7564731e+02  1.2824652e+02 -6.1287079e+01 -1.2430436e+01
  5.3501016e-01 -5.2948680e+00 -3.6818081e+01  1.3191612e+00
 -1.8101904e+00 -2.2460642e+01  2.3611723e+01 -2.3430456e+01
  8.6936560e+00 -3.1002341e-02 -2.9022193e+00 -2.4285443e+00
 -2.5997329e+00 -1.6797417e+00 -5.9498692e+00  4.8867536e+00
 -1.0082406e+01  7.4132442e+00 -3.5157402e+00  9.1030846e+00
 -3.5307190e+00]",1
911_first6sec/call_375_0.wav,"[-424.9829      167.75507      -9.351291    -10.747871     -5.774731
   -7.8340025   -17.509636     -5.516605     -3.2103705    -7.086971
   -3.2764857    -2.452854     -7.1048145    -2.7042305    -5.270427
   -6.924769      2.970201     -9.3651705     0.8223178     1.9853932
   -8.746332      1.0260475    -0.73070353   -5.398043     -1.7308292 ]",1
911_first6sec/call_376_0.wav,"[-3.78450958e+02  1.44590698e+02 -9.98887711e+01 -1.29663792e+01
  2.48115311e+01 -5.30220566e+01 -2.90677433e+01  6.90250826e+00
 -2.88401909e+01 -2.14803181e+01  1.75070381e+00 -1.61587963e+01
 -1.08561401e+01  4.59961414e+00 -1.03234625e+01 -7.13840485e+00
  4.60782833e-02 -1.12423344e+01 -5.47752237e+00  5.00639677e+00
 -4.62134647e+00 -4.24652147e+00  3.27296686e+00 -2.61092496e+00
 -4.12856293e+00]",0
911_first6sec/call_377_0.wav,"[-572.06616    196.61038    -82.62721    -23.154457    31.362991
  -25.924484   -10.472427     4.9713974  -16.168182     2.636193
    2.334942   -15.6552105    4.264252     2.313105   -13.825808
    5.54933      4.592916   -12.667602     3.0252883    7.46015
   -6.5172386    1.6582291    6.6942472   -1.5263622    1.2026397]",1
911_first6sec/call_378_0.wav,"[-4.7813455e+02  1.9525966e+02 -8.8178741e+01  3.7196896e+00
  1.8383963e+01 -5.4205315e+01 -1.0141830e+00  6.9730716e+00
 -2.5585112e+01  3.8896375e+00  3.6693978e-01 -1.4933804e+01
  4.1294098e+00 -7.6989275e-01 -6.1518245e+00  2.2251928e+00
 -3.4608240e+00 -5.3260803e-01  2.1241536e+00 -5.2137547e+00
 -1.1087140e+00 -1.3306183e+00 -4.8888435e+00 -8.8430934e-02
 -3.6670485e+00]",0
911_first6sec/call_379_0.wav,"[-485.40094    175.14056    -34.32       -23.984394    38.925842
   -8.264626   -38.528122     2.3295176    6.8566656  -18.841434
   -6.05058      7.4741173   -6.363965    -6.2222986    2.2253048
   -6.879825    -7.123147     5.090059    -1.2625604  -11.070137
   -2.2795806    0.7028771   -7.703772    -2.9447486    5.029505 ]",1
911_first6sec/call_380_0.wav,"[-3.9094113e+02  1.3504744e+02 -2.2416447e+01  9.9974289e+00
  1.2444536e+01 -3.2751575e+01 -1.6773701e+01  5.7326598e+00
 -1.8479778e+01 -1.3175038e+01 -3.2577175e-01 -1.0175910e+01
 -7.9165363e+00 -5.9181291e-01 -8.5997887e+00 -6.1512251e+00
 -3.5177684e+00 -9.1406908e+00 -7.5203609e+00 -4.1730490e+00
 -9.0336008e+00 -7.5447226e+00 -5.5155735e+00 -6.6867747e+00
 -2.8604751e+00]",0
911_first6sec/call_381_0.wav,"[-4.2906308e+02  1.7796027e+02 -6.8697792e+01  3.4696264e+00
  2.0819483e+01 -3.7283485e+01  3.7940598e+00  3.5057309e+00
 -2.6657818e+01  3.1183591e+00 -1.3105922e+00 -1.6716455e+01
  4.7504902e+00 -4.4173436e+00 -1.1897832e+01  6.0208883e+00
 -4.1295652e+00 -9.7684240e+00  2.6982849e+00 -3.9109516e+00
 -5.4653296e+00  9.3339443e-01 -3.2433102e+00 -7.9596573e-01
 -2.9403186e-01]",1
911_first6sec/call_382_0.wav,"[-3.6566348e+02  1.6153317e+02 -9.8514565e+01  4.7128711e+00
  2.4419928e+01 -4.7096874e+01 -3.0392194e+00  3.7390714e+00
 -2.6157999e+01 -2.0546830e-01 -1.7360228e+00 -1.4124691e+01
  2.6769820e-01 -5.4578466e+00 -9.4932051e+00 -1.0998361e+00
 -5.9810915e+00 -4.8092399e+00 -4.6570897e-01 -2.0884540e+00
  4.8611316e-01  1.2832992e+00  1.9165255e+00  2.9725518e+00
 -5.0601453e-01]",1
911_first6sec/call_383_0.wav,"[-4.5980942e+02  1.3061363e+02 -3.2678005e+01 -7.3879653e-01
  1.5805643e+01 -2.7327429e+01 -1.4056507e+01 -4.4251623e+00
 -2.0987080e+01 -9.0531378e+00 -6.3973436e+00 -1.7575972e+01
 -6.9916372e+00 -4.1777792e+00 -9.1715689e+00  1.2515036e+00
  3.0531752e+00 -1.6553745e+00  3.1952128e+00  2.8325060e-02
 -5.6244030e+00 -1.1804852e+00 -1.5860394e+00 -4.9725027e+00
 -2.5451021e+00]",0
911_first6sec/call_384_0.wav,"[-394.03253    150.86949    -37.845097     1.4284565    8.759349
  -20.354633    -8.844368    -2.950741   -13.828131     7.3579125
   -0.5755042   -8.377937     3.019995    -1.9170443   -8.652133
    2.5554664   -2.4364219   -4.696717    -1.3927413   -3.9863977
   -3.968123     2.3419096    0.9812568    5.099356     4.5392976]",0
911_first6sec/call_385_0.wav,"[-342.3095       86.22014       9.271686    -12.156685      0.95148647
   -8.655775    -32.10558      -9.581318    -20.403324    -12.457171
   -9.292256     -4.8421183    -6.4142776    -2.9902596    -8.413212
    1.1770281    -4.6316814    -4.2530055    -4.288734     -1.8474126
  -10.233503     -0.6708071    -5.653472     -5.1791925    -5.8728256 ]",1
911_first6sec/call_387_0.wav,"[-4.6440442e+02  1.5136263e+02 -4.3160027e+01  9.0841713e+00
  8.4397736e+00 -3.2280746e+01  1.4765348e+00 -3.7724848e+00
 -1.5068885e+01  4.1654992e+00 -1.2054112e+01 -1.4147949e+01
  3.3136716e+00 -7.2893634e+00 -6.1049314e+00  2.8179467e+00
 -5.3618712e+00 -3.8107598e+00  8.3629832e-02 -2.3642538e+00
 -1.7108318e+00 -3.4167817e+00 -3.8026285e-01  1.4291164e+00
 -4.7971039e+00]",1
911_first6sec/call_388_0.wav,"[-415.6434     177.64066    -79.69277     -7.297879    22.993765
  -39.765503    -3.827995     7.1296787  -25.937126    -2.580442
    1.8559531  -15.039357     3.0604877    3.8414724   -5.1819983
    5.914545     1.4816381   -2.2973542    5.5030036   -3.0069363
   -4.5961633    4.405756    -1.1758684   -2.5055227    1.87453  ]",1
911_first6sec/call_389_0.wav,"[-4.0442978e+02  1.7874414e+02 -5.9466423e+01  9.2721252e+00
  2.2650469e+01 -3.3827816e+01  3.5669978e+00  1.3271686e+00
 -2.3449127e+01  5.9315281e+00  8.9833301e-01 -1.1525578e+01
  5.8964458e+00 -3.4700522e+00 -7.3564005e+00  4.1497931e+00
 -6.2982206e+00 -5.4450307e+00  2.0320835e+00 -6.2198668e+00
 -1.0291979e+00  4.9932852e+00  3.8964364e-01  4.9570146e+00
  3.4613626e+00]",0
911_first6sec/call_390_0.wav,"[-4.2693094e+02  1.7357355e+02 -4.4103298e+01 -1.0182471e+01
 -7.4717503e+00 -2.6196068e+01 -1.9856979e+01 -7.6583371e+00
 -7.8537712e+00 -8.0629892e+00 -5.8579841e+00  9.6433234e-01
 -5.7342834e+00  6.2704196e+00  1.0063468e+00 -8.5698575e-01
  5.5248117e+00 -1.6505186e-01  2.5661964e+00  5.0520940e+00
 -4.3448186e+00  3.6900320e+00  4.9263802e+00 -2.0519494e-01
  3.9518986e+00]",1
911_first6sec/call_391_0.wav,"[-471.81918     187.502       -65.11523      10.657613      8.853732
   -3.5930378    -2.7622511   -24.92469       8.676404     -2.3038034
   -6.304112     16.885616     -7.4155245     0.9010301     9.954678
   -2.2675312     5.551132     -1.1215682     3.8669002     4.923635
   -6.865819      5.6026616     0.53390205   -3.316465      6.4037805 ]",1
911_first6sec/call_392_0.wav,"[-412.45602    178.17572    -67.19013    -13.792718    13.771686
  -24.387726     2.9250784   -3.928029   -19.900354    10.211387
   -1.3408405   -8.983492     8.67527     -5.4995503   -4.753928
   10.308242    -1.5735776   -2.1930044    6.6534677   -1.1087499
    1.1939039    4.5418754   -1.0793412    4.466245     0.6798485]",0
911_first6sec/call_393_0.wav,"[-3.7210464e+02  1.5833113e+02 -5.7009262e+01 -5.8768945e+00
  2.5954144e+01 -2.7492250e+01 -1.6034815e+01 -4.5001225e+00
 -1.6504122e+01 -2.7692106e+00 -8.7249584e+00 -1.6696716e+01
  2.5144508e+00 -1.2125930e+00 -6.5252485e+00  1.1850585e+01
  8.3201923e+00 -2.8605006e+00  3.8479455e+00 -6.2262952e-02
 -7.9011431e+00 -2.2040892e+00  7.6077926e-01 -2.8521104e+00
 -5.4991002e+00]",0
911_first6sec/call_394_0.wav,"[-276.3218      192.28017    -102.479065      7.5351887    13.115071
  -47.65684       9.57719      -3.6281657   -23.029781      9.183043
   -9.326614     -7.9461765     8.826534     -8.092384      0.6183551
    5.9702554    -3.576461      8.172995      5.5643053    -1.6125088
    5.7099423    -0.99544644   -2.8756576     2.0753684    -2.424639  ]",0
911_first6sec/call_395_0.wav,"[-5.6711859e+02  1.9607698e+02 -6.8193329e+01 -2.4020855e+01
  2.6468681e+01 -3.5861046e+01 -3.0711458e+01 -6.0783362e-01
 -2.7338976e+01 -1.6912872e+01  3.7446046e+00 -1.1169636e+01
 -7.2300177e+00  3.3025172e-01 -7.6429753e+00 -6.9730597e+00
 -1.9672357e+00 -7.2081723e+00 -4.5672250e+00 -3.1107380e+00
 -7.6238980e+00 -1.0162494e+00 -1.1089783e+00 -5.7182345e+00
 -7.3165101e-01]",1
911_first6sec/call_395_1.wav,"[-437.95288    126.94854    -82.855675    -8.788901    24.47277
  -49.54871    -32.02579      5.7103415  -25.065607   -11.99347
    0.8993698  -21.364044    -7.0231447   -0.9916633  -15.188593
  -10.477726    -2.649968    -9.843441    -2.8580167    4.3888307
   -3.7011037    3.3478777    4.1796      -5.8799334   -0.6188834]",1
911_first6sec/call_397_0.wav,"[-426.6134      148.98232     -74.88064      19.921015     22.659391
  -38.18371       8.167551     -2.8776321   -27.96194       5.2446446
   -8.756844    -16.802122      6.312128     -7.024683     -5.568858
    8.455743     -5.3403378    -1.0066981     5.233631     -5.2400184
    1.846179      2.6663675    -5.7013183     0.51401806   -1.94415   ]",0
911_first6sec/call_398_0.wav,"[-477.77866     163.02338     -61.26033       5.517676     21.021095
  -35.396866     -3.0349283    -0.77849007  -18.271065     11.305433
    3.7709398    -7.7256966    11.7957735    -3.5116065   -10.8197
   10.01456       1.4854598    -2.6911082    10.198102      3.2493157
    1.7545115     7.4539623     1.5121117     2.267186      1.5640646 ]",0
911_first6sec/call_399_0.wav,"[-5.3041931e+02  2.0435043e+02 -1.4643577e+01 -2.1418350e+01
  1.9028898e+01 -2.1424133e+01 -2.7650879e+01  5.3364897e+00
 -5.9647646e+00 -1.8603785e+01 -1.0312115e+00 -1.5985770e+00
 -9.6577692e+00  6.6707265e-01 -3.9858830e-01 -1.0110592e+01
 -2.9639778e+00  9.0003484e-01 -6.7945471e+00 -5.3361931e+00
 -1.4654437e+00 -3.5054395e+00 -6.8604439e-01  4.1402334e-01
 -4.6540599e+00]",0
911_first6sec/call_400_0.wav,"[-3.1804568e+02  1.6914970e+02 -7.4109406e+01  7.8345361e+00
  1.6203222e+01 -4.4160526e+01  3.8107559e-01  1.2513866e-02
 -2.4031736e+01  9.7302132e+00  9.4936997e-01 -1.2616779e+01
  4.6961365e+00 -8.5915022e+00 -1.1179946e+01  4.1658316e+00
 -6.4419975e+00 -1.0819999e+00  6.6339278e+00 -6.0032144e+00
  5.0530285e-01  5.8778877e+00 -3.9886830e+00  3.6818895e+00
  3.9339929e+00]",0
911_first6sec/call_401_0.wav,"[-352.12268    164.81363    -86.951195    31.772      -11.5728445
  -15.786198    12.102975   -19.871895    -2.9621644   -1.787346
   -7.7736955    4.889153    -8.293434    -2.7613833   -2.0792594
   -3.4523668   10.539502    -4.1240754    2.8870263    4.1109138
   -6.0420775    1.5416971   -1.7173892   -1.0213158   -2.8345587]",0
911_first6sec/call_402_0.wav,"[-4.1515717e+02  1.4589723e+02 -7.0309517e+01 -4.8331590e+00
  7.9579940e+00 -4.1045601e+01 -3.6251171e+00 -4.4021797e+00
 -2.3818916e+01  3.3816431e+00 -5.5439053e+00 -1.3984886e+01
  7.8382959e+00 -1.7320442e+00 -4.7601428e+00  7.5191350e+00
 -3.8393157e+00  2.8968224e-01  9.4373608e+00 -3.9199851e+00
 -8.9079216e-02  5.5260158e+00 -4.9315476e+00  1.0698711e+00
  5.5531220e+00]",1
911_first6sec/call_402_1.wav,"[-3.95752960e+02  1.70622803e+02 -9.67806244e+01 -7.64954472e+00
  1.09618092e+01 -5.39911079e+01 -1.07022886e+01 -1.06063375e+01
 -3.06001587e+01  6.34503937e+00 -3.65730309e+00 -1.44970455e+01
  8.49406528e+00 -7.10525799e+00 -7.42027330e+00  1.23714838e+01
 -3.37428784e+00 -1.55646622e+00  9.68477535e+00 -5.55200768e+00
 -1.43049583e-01  7.18220186e+00 -5.54612780e+00  6.68045819e-01
  4.41908264e+00]",1
911_first6sec/call_403_0.wav,"[-423.2486      163.19684     -82.387886      7.782337     29.080359
  -27.404179      1.3808061    -7.036537    -17.714083     10.02202
   -4.209535     -6.6700187    10.597017     -1.7915634    -0.8813784
    5.3236766    -2.7441635     1.5780311     1.4972692    -1.5192688
    3.0469897    -1.9992325    -0.48083246    4.323264     -3.7785788 ]",0
911_first6sec/call_404_0.wav,"[-3.10817627e+02  1.38584412e+02 -5.68691292e+01 -3.53579926e+00
 -2.42008553e+01  3.27346878e+01 -4.81659966e+01  1.90948925e+01
 -2.31146450e+01  3.26665354e+00  6.98817539e+00 -2.49891720e+01
  9.49512196e+00 -7.17082357e+00  2.64777756e+00 -7.69720602e+00
  1.76111050e+01 -1.34915924e+01  8.09440422e+00  1.08980274e+01
 -1.38579359e+01  1.25321455e+01  2.71418124e-01 -4.58477229e-01
 -4.74857473e+00]",1
911_first6sec/call_405_0.wav,"[-313.27078    207.83282   -117.74925     -4.234584    28.666967
  -58.831028    -8.609932     3.863753   -29.159443     8.98857
    7.663548   -10.865186    13.851844     4.1922283   -4.715669
   12.20212     -3.0756335   -8.10346      4.9580774   -7.072335
   -4.216668     8.660491    -2.0337262   -2.3526585    2.818521 ]",0
911_first6sec/call_406_0.wav,"[-4.1554950e+02  1.5722244e+02 -3.4230057e+01  7.9021209e-01
  2.1835396e+00 -3.7449821e+01 -1.1169080e+01 -5.0259066e+00
 -1.0787424e+01  2.5871217e+00 -3.4787207e+00 -3.9982364e+00
  3.1550889e+00 -3.9090807e+00 -2.7394800e+00  3.7354738e-01
 -4.5657072e+00 -1.3846687e+00  1.2623736e+00 -3.9812627e+00
 -4.8449812e+00 -1.7315378e+00 -1.5332581e+00 -5.2431658e-02
  4.0317917e+00]",0
911_first6sec/call_407_0.wav,"[-461.03073    154.78699    -24.423887     2.5986075    7.135281
  -32.09742     -6.0346966    1.5876963  -19.258783    -4.7373323
   -2.618485   -14.989997    -7.521561    -5.814522    -9.989533
   -6.3753366   -6.8237767   -6.453644    -4.4390016   -6.566289
   -5.0362406   -4.468749    -6.210602    -3.8288546   -4.5373297]",1
911_first6sec/call_408_0.wav,"[-4.7510007e+02  1.5338564e+02 -5.5146122e+01  4.1308422e+00
  2.1109735e+01 -3.5843056e+01 -1.2773543e+01 -7.6637764e+00
 -2.2257618e+01  1.7619009e+00 -7.5476131e+00 -1.7302202e+01
  8.2588787e+00 -2.5803812e+00 -1.3461125e+01  8.9701071e+00
  1.3046377e+00 -1.0491961e+01  5.4404149e+00  2.9275413e+00
 -6.0052586e+00  2.3797729e+00  2.9541838e+00 -1.3454026e+00
 -3.9422497e-01]",1
911_first6sec/call_409_0.wav,"[-412.06555    183.74055    -69.69175     -6.040005    10.698533
  -28.64851     -6.4788356  -11.5522785   -8.580955     8.287842
   -7.2040796   -6.2735386   10.416368     4.6775393   -1.9497436
    9.260666     9.0640135   -3.9085495    3.9930131    7.4653196
   -6.9337645   -2.851957     3.522955    -3.353884    -3.8862226]",0
911_first6sec/call_411_0.wav,"[-2.8336331e+02  1.8508002e+02 -8.6627129e+01  2.5764413e+00
  1.9264194e+01 -2.7799902e+01  5.2409902e+00 -1.3058436e+01
 -2.3312874e+01  7.7341380e+00 -7.4757142e+00 -1.0112148e+01
 -6.6758037e-01 -9.5459309e+00  2.0782380e+00  2.7644974e-01
 -1.1493473e+01 -4.6461809e-01  8.2479429e-01 -2.6991482e+00
  1.3759079e+00 -2.1136358e+00  6.9983196e-01  3.5159330e+00
 -1.0226108e+00]",0
911_first6sec/call_412_0.wav,"[-370.97363     171.66768     -52.91849      -2.9203632    27.554083
  -20.32934      -5.414959     -2.9082782   -15.441536      6.0487995
   -2.5592303   -13.750617      7.3971405     1.6605779    -7.162013
    6.3112216    -1.3863719    -7.821537      3.543403     -1.3678705
   -6.9484105     0.47978717    2.8659172     4.322197      5.151426  ]",0
911_first6sec/call_413_0.wav,"[-3.9344254e+02  1.4481496e+02 -6.7233337e+01  2.1426498e+01
 -1.4238324e+01 -6.9833727e+00 -2.1229172e+01 -9.0180311e+00
  2.4372759e+00 -1.3134769e+01  5.9636822e+00 -1.1852767e+01
  6.8742447e+00  5.0775981e+00 -6.3407960e+00  6.4749880e+00
  6.4857130e+00 -3.2759228e-01  2.3859868e+00  1.0700026e+01
 -1.8272315e+00  3.6048102e+00  7.1078978e+00  1.3544103e+00
  2.8371649e+00]",1
911_first6sec/call_414_0.wav,"[-3.7668246e+02  1.8005307e+02 -4.4966766e+01 -1.0950453e+01
  2.7733023e+00 -3.7201397e+01 -1.1035892e+01 -1.1510985e+01
 -2.2567469e+01  5.9186311e+00  2.4344079e+00 -8.3782511e+00
  4.3354435e+00 -9.5321912e-01 -1.6072235e+00  6.5848207e+00
  2.2937398e-01  4.4557881e+00  8.0142279e+00 -7.5898725e-01
  5.1120138e+00  8.9918051e+00  3.5140998e+00  6.6057339e+00
  3.8647804e+00]",0
911_first6sec/call_415_0.wav,"[-4.7753061e+02  1.5058188e+02 -4.1708843e+01 -6.8673396e+00
  8.5163774e+00 -2.1500700e+01 -2.0584743e+00  6.9635898e-01
 -1.8473940e+01 -9.2297488e-01 -2.8089950e+00 -1.0506167e+01
  3.4525247e+00  4.6989474e-01 -5.5472054e+00  6.9132094e+00
  2.1280015e+00 -4.4324241e+00  2.1131840e+00  2.0498896e+00
 -2.4733148e+00 -3.4676570e-01 -1.0448694e+00  4.9154896e-01
 -1.2435121e-01]",0
911_first6sec/call_416_0.wav,"[-470.06296    208.25412    -73.89812     11.96289     53.041477
  -38.370358   -19.792826     5.30128    -25.436354    -5.817883
    4.6920905  -15.012261     0.6540393    4.244315   -10.195989
    2.4504268    1.378203   -10.899104     1.8994067    2.0642614
  -10.281986    -1.0464652    3.70663     -4.21722     -2.0285652]",0
911_first6sec/call_417_0.wav,"[-423.8394      183.6918      -73.6868      -23.695938     21.234167
  -36.444153    -26.348103     -9.464779    -21.317493      2.0231564
    3.9667437   -18.486275     -3.8401823     4.5284276   -10.657374
   -7.1606717    -0.56234527   -4.292025     -2.9662569    -2.490995
   -3.144966     -1.0112102    -2.0400765    -2.258493     -1.0629021 ]",1
911_first6sec/call_418_0.wav,"[-4.2885330e+02  1.5332936e+02 -8.7482307e+01 -8.3631773e+00
  1.3346613e+01 -3.5960793e+01  2.9750793e+00 -3.1479926e+00
 -2.3871305e+01  1.1527011e+01  4.3046308e+00 -1.1444771e+01
  6.0593100e+00 -5.7920784e-01 -5.8807878e+00  2.1804450e+00
 -2.3508978e+00  4.0569425e+00  9.4547663e+00  3.1921182e+00
  7.0720654e+00  5.3413539e+00  2.4324243e-01  6.1256495e+00
  4.7349844e+00]",1
911_first6sec/call_420_0.wav,"[-474.202       150.79472     -60.159298     -0.78433746   25.368937
  -36.67825     -23.098858     -5.7255135   -17.438168     -5.5643964
   -8.647244    -15.979687      1.1718656     2.1270368    -5.3793106
    2.9141233     4.302899      0.47723636    3.0187814     1.8674837
   -2.0309901    -3.7879446    -5.308487     -5.9808846    -4.570285  ]",1
911_first6sec/call_421_0.wav,"[-4.7991086e+02  2.0584050e+02 -7.1453140e+01 -7.3832169e+00
  2.4595665e+01 -2.8021406e+01 -9.6259327e+00 -9.3406849e+00
 -1.5614932e+01  1.5002212e-01 -1.6466976e+01 -1.3740916e+01
  6.5568628e+00 -5.0592604e+00 -5.6509790e+00  2.1909487e+00
 -6.4392138e+00 -3.9253876e+00  2.6554267e+00 -1.4481243e-01
 -2.5830524e+00 -2.2406623e+00  4.4243107e+00  4.9097567e+00
 -2.6668673e+00]",0
911_first6sec/call_422_0.wav,"[-5.2193280e+02  1.7516708e+02 -8.7282700e+01  4.0982766e+00
  2.3596277e+01 -3.6762241e+01  7.8266129e+00  5.4274672e-01
 -2.2621767e+01  1.6632698e+01  3.0817025e+00 -8.4053717e+00
  1.9921013e+01 -3.8364601e-01 -7.0169315e+00  1.6654211e+01
 -7.4291086e-01 -4.3574724e+00  1.2339072e+01  6.2308085e-01
  9.7131199e-01  8.6333256e+00  5.4513234e-01  6.1828728e+00
  6.9779034e+00]",0
911_first6sec/call_423_0.wav,"[-5.2235333e+02  1.5086212e+02 -6.8171761e+01  5.0043612e+00
  3.7822861e+01 -3.2456646e+01 -1.5081775e+01  6.0884533e+00
 -1.7406828e+01 -3.4249656e+00 -2.2087647e-01 -1.4089483e+01
  5.2480545e+00  3.6380830e+00 -1.3376918e+01  2.2267208e+00
  3.8966975e+00 -1.1372035e+01 -1.5444821e+00  1.9443556e+00
 -9.2919931e+00 -2.4311278e+00  2.2759261e+00 -4.9261079e+00
 -1.0914139e+00]",1
911_first6sec/call_425_0.wav,"[-5.2327917e+02  1.6896495e+02 -5.1737705e+01  3.0144367e+00
  1.7853121e+01 -4.1432400e+01 -1.2452867e+01 -9.2833751e-01
 -2.1630463e+01 -1.7236564e+00 -3.6184564e+00 -1.3756982e+01
  4.0212340e+00 -2.8998840e+00 -9.2494621e+00  6.9189243e+00
 -4.2206919e-01 -5.6201930e+00  7.2551131e+00  1.7038977e+00
 -2.5480821e+00  5.7243609e+00  2.7081959e+00 -2.5861654e-01
  1.2497936e+00]",1
