id,link,title,date,state,civilian_initiated,deaths,potential_death,false_alarm,description,file_name
349,https://web.archive.org/web/20150417085352/http://mp3.911dispatch.com.s3.amazonaws.com/phoenix_bank_robbery_911.mp3,Bank robbery,12/13,Arizona,1,1,1,0,"– In Dec. 2013 Mario Garnett went on a multi-stage bank robbery spree, starting in Mississippi. When he reached Phoenix (Ariz.), several citizens noticed him going into a bank and dialed 911 t report it. One caller stayed on the phone as Garnett exited the bank, was confronted by two officers and was killed by gunfire.",call_349.mp3
350,https://web.archive.org/web/20150417085352/http://mp3.911dispatch.com.s3.amazonaws.com/casselton_derailment_911.mp3,Train derailment,12/13,North Dakota,1,0,1,0,– In Dec. 2013 two tank car trains derailed near Casselton (ND) and several cars of crude oil and ethanol ignited. Several citizens and members of the train crew dialed 911 and talked to a Red River Emergency Dispatch Center dispatcher.,call_350.mp3
351,https://web.archive.org/web/20150417085352/http://pdf.911dispatch.com.s3.amazonaws.com/reedsburg_cpr_911.mp3,Baby CPR,8/11,Wisconsin,1,1,1,0,"– In Aug. 2011 a 26 year-old woman dialed 911 in Reedsburg (Wisc.) to report a baby wasn’t breathing. A Sauk County sheriff’s dispatcher coached Jeanette Janusiak through CPR. Deputies later arrested the woman on charges that she dropped that baby, who suffered a fatal head injury.",call_351.mp3
352,https://web.archive.org/web/20150417085352/http://pdf.911dispatch.com.s3.amazonaws.com/millburn_shooting_911.mp3,Mall shooting,12/13,New Jersey,1,1,1,0,"– In Dec. 2013 four carjackers targeted a man at the Short Hills (NJ) mall, and fatally shot him. The victim’s wife Jamie Friedland dialed 911 for help, along with other people. Friedland claimed she waited 30 minutes for an EMS unit, but police later said officers were on-scene within minutes, and the ambulance arrived 18 minutes after the first 911 call.",call_352.mp3
353,https://web.archive.org/web/20150417085352/http://pdf.911dispatch.com.s3.amazonaws.com/orangeburg_kidnapping_911.mp3,Child abduction,1/14,South Carolina,1,0,1,0,"– Four men entered a Orangeburg (SC) home, attacked the occupants and then left with a 4 month-old infant. A resident dialed 911 for help, but several other people came on the line, confusing the dispatcher. Deputies found the infant unharmed by the side of the road about 90 minutes later.",call_353.mp3
354,https://web.archive.org/web/20150417085352/http://mp3.911dispatch.com.s3.amazonaws.com/pasco-county_theater_shooting_911.mp3,Theater shooting,1/14,Florida,1,1,1,0,"– In Jan. 2014 a former police officer was in a Pasco County (Fla.) theater, became involved in a dispute with person who was texting, and shot the other person. Several people dialed 911 for help, and the line was open while theater-goers tried to help the victim. Curtis Reeves was arrested by arriving deputies.",call_354.mp3
355,https://web.archive.org/web/20150417085352/http://mp3.911dispatch.com.s3.amazonaws.com/baltimore_shooting_911.mp3,Murderer’s 911 call,1/14,Maryland,1,2,1,0,"– In Jan. 2014 Robert Hopkins went on a crime spree, shooting, wounding and robbing several people. He broke into a business and dialed 911, admitting his crimes and saying he wanted to surrender. Police surrounded the building, but he would not come out. He later killed himself.",call_355.mp3
356,https://web.archive.org/web/20150417085352/http://mp3.911dispatch.com.s3.amazonaws.com/wilmington_murder2014_911.mp3,Murder 911 call,1/14,North Carolina,1,1,1,0,"– In Jan. 2014 a Wilmington (NC) man stabbed an acquaintance, and a roommate dialed 911 for help. Shelby Lentz fled but was later arrested by police.",call_356.mp3
357,https://web.archive.org/web/20150417085352/http://mp3.911dispatch.com.s3.amazonaws.com/parkridge_carjacking_911.mp3,Carjacking,2/14,Illinois,1,0,1,0,"– In Feb. 2014 a Park Ridge (Ill.) woman left her 5 year-old the car while she carried groceries inside her home. A suspect appeared and drove off with the car and child. The woman dialed 911 to report the crime, and police issued an Amber Alert. Two hours later a citizen called police to report the car parked in an alley about 6 miles away. Two days later a suspect was arrested.",call_357.mp3
358,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/sheboygan_choking_911.mp3,Choking child – Wisc.,,Wisconsin,1,0,1,0,,call_358.mp3
359,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/lee_kidnap_911.mp3,Denise Lee murder kidnapping,1/08,Florida,1,1,1,0,"– A motorist reported seeing a “child” in distress in an adjacent moving car, but no officers were alerted. The victim was actually Denise Lee, who had been kidnapped from her Sunrise (Fla.) home hours earlier, and who was later found murdered.",call_359.mp3
360,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/ltc_murder_911.mp3,Univ. murder 911 – La.,1/08,Louisiana,1,4,1,0,"– In Jan. 2008 a 23 year-old woman at Louisiana Technical College (Baton Rouge) shot and killed 3 fellow students, and then killed herself. Several persons dialed 911 to report Latina Williams was shooting a .357-magnum revolver at students.",call_360.mp3
361,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/livingstoncounty_fire_911.mp3,Grandmother rescue – Mi.,,Michigan,1,0,1,0,"13 year-old Dylan Dyer was home from school sick, and pulled his grandmother from the house when her oxygen tank malfunctioned and became involved in a fire. Dyer dialed 911 for help and reached Livingston County (Mich.) dispatcher Mara Spicer, but then left the phone to pull his 57 year-old grandmother outside.",call_361.mp3
362,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/capac_shooting.mp3,Chief’s shooting – Mich.,,Michigan,1,0,1,0,"– the chief of police of a small town was shot and seriously injured during a car stop, and neighbors reported the incident",call_362.mp3
363,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/florida_testimony_goff.mp3,Goff testimony – Fla.,,Florida,0,1,1,0,"– testimony of Rick Goff, father of kidnap-murder victim Denise Lee, at the state legislature in support of a voluntary, unfunded dispatcher certification law",call_363.mp3
364,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/sunrise_plantation_911.mp3,Murder victim 911 – Fla.,4/08,Florida,1,1,1,1,"– Olidia Day fled in her car from her ex-boyfriend when he arrived at her home. She dialed 911 for help and reached a Sunrise (Fla.) dispatcher, and then drove to the Plantation police station, where she was shot and killed by the man, who then killed himself. A controversy followed about the calltaker’s performance, and the incident was highlighted on a “Dr. Phil” episode.",call_364.mp3
365,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/kentucky_murder_911.mp3,Murder 911- Ken.,,Kentucky,1,1,1,0,"– caller reports that neighbor needs help finding her missing husband, who was later found in the brush murdered",call_365.mp3
366,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/fayetteville_murder_911.mp3,Soldier’s murder – NC,4/08,North Carolina,1,1,1,0,– caller outside a nightclub reports shots fired,call_366.mp3
367,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/nashville_profane_911.mp3,Profane remark,5/08,Tennessee,1,0,0,0,"– In May 2008 Sheila Jones reported an abusive ex-boyfriend during a 911 call, then hung up. But before the call stopped being recorded, a Nashville (Tenn.) dispatcher made a profane remark while only he was on the line. – Tenn. (",call_367.mp3
368,https://web.archive.org/web/20150417085338/http://www.scancolorado.com/modules.php?name=FeedArchive,tape archive,,,,,,,Check this,
369,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/denton_mandown_911.mp3,“Man down” call mishandled,,Texas,1,1,1,0,– Three Denton (Tex.) dispatchers were discipllined for their miss-handling of a 911 call reporting a man down. (,call_369.mp3
370,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/roanoke_shooting_911.mp3,Accidental shooting,5/08,Texas,1,1,1,0,– A 911 caller in Roanoke (Tex.) reports an accidental shooting.,call_370.mp3
371,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/nc_missingchild_911.mp3,Missing child hoax,,North Carolina,1,0,0,1,"– A woman dials 911 to report a 3 year-old child missing in North Carolina, but officials later determined the child was never missing, not at the flea market, and was out of the country (",call_371.mp3
372,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/sarasotacounty_baby_911.mp3,Baby delivery,,Florida,1,0,1,0,– Sarasota County (Fla.) 911 dispatcher Janet Jones helped deliver a baby by talking the father-to-be through the procedures. (,call_372.mp3
373,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/stlouiscounty_flooded_911.mp3,Flood victim,,Missouri,1,0,1,0,– At 5 a.m. a St. Louis County (Mo.) woman drove into a flooded roadway and had to crawl out onto the roof and call for help. Also listen to,call_373.mp3
374,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/bradenton_murder_911.mp3,Bradenton (Fla.) murder,5/08,Florida,1,1,1,0,"– In May, 2008 a restaurant worker is pulled outside by her ex-boyfriend and shot several times, and he then flees. Read a",call_374.mp3
375,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/ada_horsefall_911.mp3,Horse accident,4/08,Idaho,1,1,1,0,"– In April 2008 Mark Newby dialed 911 to report that his wife Sue had fallen off a horse while riding in a remote canyon outside Boise (Id.). The dispatcher wasn’t familiar with the location, and it took several minutes to pinpoint the exact location. The dispatcher stayed on the phone with Newby for 29 minutes. One month later police served a serach warrant on Newby’s home, on suspicion that he murdered his wife, and found Mark Newby had committed suicide.",call_375.mp3
376,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/lawrence_burglary_911.mp3,Burglary in progress,6/08,Massachusetts,1,0,1,0,"– In June, 2008 a Lawrence (Mass.) woman and her 10 year-old daughter hid from a burglar who crashed through their front door at 9 a.m. The mother whispered a description and the suspect was captured up the street with stolen items.",call_376.mp3
377,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/seminolecounty_shooting_911.mp3,Murder-Suicide,6/08,Florida,1,2,1,0,"– In June, 2008 a Oviedo (Fla.) 14 year-old dialed 911 after his father shot his mother, and the father then shot himself. The first call to Seminole County SD is silent, and the dispatcher called the teen back.",call_377.mp3
378,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/orlando_bankrobbery_911.mp3,Bank robbery,6/08,Florida,1,0,1,0,"– In June, 2008 a woman held up an Orlando (Fla.) bank, prompting a teller and two customers to dial 911 for help.",call_378.mp3
379,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/allegan_flooding_911.mp3,Flood victims,6/08,Michigan,1,2,1,0,"– A woman and her 17 year-old nephew died when their car was swept off a rural road as they were delivering newspaper in Allegan County (Mich.) in June, 2008. The woman’s son-in-law dialed 911 to report it, but was frustrated with the calltaker’s response. Read more",call_379.mp3
380,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/euless_illness_911.mp3,Boy helps mother,6/08,Texas,1,0,1,0,"– In June, 2008 a 10 year-old Euless (Tex.) boy dialed 911 for help when his mother fell ill, reaching a Tarrant County 911 dispatcher.",call_380.mp3
381,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/concord_murder_911.mp3,Factory murders,6/08,North Carolina,1,2,1,0,"– In June, 2008 an office worker and job applicant were murdered by an apparent robber at a soda bottling factory in Concord (NC), and a worker dialed 911 to report finding the victims.",call_381.mp3
382,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/macclesfield_murder_911.mp3,Child murder,6/08,,1,1,1,0,"– In June, 2008 a woman dialed 911 and told an Edgecombe County sheriff’s dispatcher that a 13 year-old child was unconcious. Police later arrested the parents for murder, saying the child had been tied to a tree as punishment for misbehavior.",call_382.mp3
383,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/jeffersonville_shooting_911.mp3,Road rage shooting,6/08,Indiana,1,0,1,0,"– In June, 2008 a Jeffersonville (Ind.) woman dialed 911 to report she had shot a motorcyclist who had allegedly threatened her. The victim survived and the prosecutor was considering what charges were appropriate.",call_383.mp3
384,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/guthrie_song_911.mp3,Toddler sings 9-1-1,6/08,Oklahoma,1,0,1,0,"– In June, 2008 a Guthrie (Okla.) 3 year-old remembered her mother’s “song” on how to dial 911 from her Blackberry device. She used “nine, one, one, green….” repeated as a song to make the call when her pregnant mother fainted. The mother recovered.",call_384.mp3
385,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/pasadena_missing_911.mp3,Missing children,6/08,Texas,1,2,1,0,"– In June, 2008 a Pasadena (Tex.) mother called 911 to report her two young children missing. Police later arrested the father, who led police to the bodies of the girls, both stuffed into luggage, burned and left in a city park. The father was charged with murder.",call_385.mp3
386,https://web.archive.org/web/20150417085338/http://www.simcoa.org/flagstaff/helo_crash_Police.WAV,Helicopter crash,6/08,Arizona,0,6,1,0,"– In June, 2008 two medical helicopters collided approaching Flagstaff (Ariz.) Medical center. Six persons were killed and one injured. This tape by a scannerist documents the FPD initial response.",
387,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/nc_missingwoman_911.mp3,Missing woman,7/08,North Carolina,1,1,1,0,"– In July, 2008 a Canadian woman disappeared from Cary (NC) while in the middle of a divorce. A friend called 911 to report her disappearance, and ask what she should do.",call_387.mp3
388,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/anthony_missing_911_1.mp3,Missing child,7/08,Florida,1,1,1,0,"– In July, 2008 an Orange County (Fla.) grandmother called 911 to report her daughter had stolen money and a car. Cindy Anthony called back an hour later after learning that her 3 year-old grandaughter was missing (",call_388.mp3
389,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/fultoncounty_med_911.mp3,Delayed response,8/08,Florida,1,1,1,0,"– In August, 2008 a Fulton County (Fla.) woman dialed 911 for help after suffering breathing problems. The dispatcher misunderstood the name of the street (“Wells” instead of “Wales”) and units were dispatched to the wrong location, resulting in a delayed response. The victim, Darlene Dukes, did not survive.",call_389.mp3
390,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/ocala.html,Fatal fire,12/05,Florida,1,1,1,0,"– A Nov. 1, 2005 fatal fire just outside the Ocala (Fla.) city limits raised questions about why it took 16 minutes for the first engine to arrive, and if the city and county should have automatic aid agreements.",call_390.mp3
391,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/lebanon_drowning_911.mp3,Drowning 911 call,8/08,Ohio,1,1,1,0,– In Aug. 2008 a husband in Lebanon (Ohio) dialed 911 to say his wife had fallen asleep in the bathtub and drowned. But police later arrested Ryan Widmer for murder.,call_391.mp3
392,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/anchorage_bearattack_911.mp3,Bear attack 911 call,7/08,Alaska,1,0,0,0,"– In July, 2008 Petra Davis was participating in a 24-hour bike marathon event outside Anchorage (Alas.) when she was attacked by a bear. Participant Pete Basinger stopped on the remote trail, dialed 911 and gave directions, took medical advice and comforted Davis for 23 minutes until paramedics arrived.",call_392.mp3
393,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/sugarland_stabbing_911.mp3,Stabbing 911 call,8/08,Texas,1,0,1,0,"– In Aug, 2008 a Sugarland (Tex.) couple woke to find a female intruder in their bedroom, a former co-worker with a grudge. The suspect, Lydia Munoz, assaulted the husband, stabbing him in the head with a knife. The wife excitedly dialed 911 for help. The couple subdued the suspect and police arrived to arrest her. The victim recovered.",call_393.mp3
394,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/eastside_snowcave_911.mp3,Snow cave-in 911 call,8/08,Washington,1,0,1,0,"– In Aug, 2008 a family hiking along a moutain creek southwest of Bellevue (Wash.) dialed 911 when a shelf of thick snow collapsed on their two teenage sons. Eastside Regional Communications Center dispatcher Becky McCracken stayed on the line with the mother for 60 minutes.",call_394.mp3
395,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/nlasvegas_aircrash_911.mp3,Small plane crash,8/08,Nevada,0,3,1,0,"– In Aug, 2008 a single-engine plane crashed after take-off from the North Las Vegas (Nev.) airport, killing the pilot and two persons in a residence that was struck and set afire.",call_395.mp3
396,https://web.archive.org/web/20150417085338/http://media.ifoman.com.s3.amazonaws.com/millionaire.mov,Who Wants to Be…?,,,,,,,– The quiz show “Who Wants to be a Millionaire?” asked a 911-related question on its show. Watch the video clip (Quicktime required).,
397,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/jeffersoncounty_misdial_911.mp3,County commissioner curses,8/08,Tennessee,1,0,0,1,"– In Aug., 2008 Jefferson County (Tenn.) commissioner Bob Beeler misdialed and reached an unnamed 911 dispatcher, and when the woman called back to verify the mis-dial, cursed at her. The E-911 Board later asked for a written apology, which Beeler declined to write, saying he’d already apologized verbally twice.",call_397.mp3
398,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/lockedincar_911.mp3,Locked inside car,,Washington,1,0,0,1,– King County (Wash.) dispatcher Manny Apostol recalls the woman who dialed 911 to say she was locked,call_398.mp3
399,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/halverson_assault_911.mp3,Assault 911 call,9/08,Nevada,1,0,1,0,"– In Sept. 2008 Nevada district judge Elizabeth Halverson was allegedly attacked by her husband with a frying pan and seriously injured. She dialed 911 during the attack to report what was occurring, and the call caught snippets of conversation with her husband.",call_399.mp3
400,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/boston_babyleft_911.mp3,Baby left on doorstep,9/08,Massachusetts,1,0,0,0,"– In Sept. 2008 someone left a small baby on the doorstep of a Newton (Mass.) home, prompting the elderly resident to dial 911.",call_400.mp3
401,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/stainaker_dog_911.mp3,Dog dials 911,9/08,Arizona,1,0,1,0,"– In Sept. 2008 “Buddy,” a trained German Shepherd assistance dog, dialed 911 when his master fell ill. The resident’s address is also listed in CAD as having an assistance dog, so the dispatcher knew the situation, just from listening to the barking during the 29-second phone call.",call_401.mp3
402,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/latraincrash_911.mp3,Train crash,9/08,California,1,25,1,0,"-On Sept. 12, 2008 a Los Angeles Metrolink commuter train crashed head-on with a freight train, generating many 911 calls from the passengers. LAFD released four of the calls.",call_402.mp3
403,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/stuckinshaft_911.mp3,Man stuck in vent,9/08,Tennessee,1,0,0,0,"-In Sept. 2008 a man with a psychiatric history climbed into an air conditioning vent of the Knoxville (Tenn.) Museum of Art and became stuck. He dialed 911 to report his condition, outlining that he was a secret agent on a mission.",call_403.mp3
404,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/tarrant_robbery_911.mp3,Home invasion,9/08,Texas,1,1,1,0,"-In Sept. 2008 a Texas man invaded the Tarrant County home of a couple armed with various weapons, apparently intending to rob them. The couple fought back, eventually knifing the man several times as the wife talked with a Tarrant County dispatcher. The 12-minute logging tape captured much of the fighting. Just after police arrive, the suspect, Heradio Ibarra, died from the injuries inflicted by the residents.",call_404.mp3
405,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/belmont_baby_911.mp3,Baby delivery,9/08,Massachusetts,1,0,1,0,-In Sept. 2008 Belmont (Mass.) police dispatch supervisor Ted Pendergast fielded a call from a mother about to deliver her baby. Nine days later mother and baby visited the comm center to thank Pendergast (,call_405.mp3
406,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/sheryl_hauk_911.mp3,Baby delivery &amp; heart attack,9/08,Missouri,1,0,1,0,"– In Sept. 2008 Central County (Mo.) 911 dispatcher Sheryl Hauk handled a baby delivery and heart attack victim with 12 days–at the same rural highway intersection. The first 911 call is from a mother who was enroute to the hospital for her sixth child, and Hauk talks to the father. In the second call, a 64 year-old man dialed 911 when he started feeling chest pains while driving on the same highway as the couple. Read about the incidents and her reunion with the three people",call_406.mp3
407,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/ocala_stabbing_911.mp3,Stabbing,10/08,Florida,1,1,1,0,"– In Oct. 2008 an Ocala (Fla.) woman called to say that she had stabbed her boyfriend, who was declared dead on the scene. The call includes the dispatcher asking several investigative questions of the caller.",call_407.mp3
408,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/fresno_shooting_911.mp3,Officer shooting,10/08,California,1,1,1,0,"– In Oct. 2006 a Fresno (Calif.) man dialed 911 and claimed to be having a dispute with his male paratner. When two officers arrived, he fired on them with a rifle from an upper floor balconey. The officers sought cover and were later rescued, while the man dialed 911 and talked to a dispatcher. This is his second 911 call. The officers recovered and later went back to patrol duties. The man later killed himself after a stand-off. Investigators said he made up the story about his partner–in fact, he had a girlfriend.",call_408.mp3
409,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/fortwayne_burglary_911.mp3,Burglary,9/05,Indiana,1,0,1,0,"– In Sept. 2005 a Fort Wayne woman heard glass breaking at her home and dialed 911 to report a burglary. She then hid under a desk as dispatcher Katrina Mace talked to her for 10 minutes. The suspects came into the room and were standing right next to the victim, unseen under the desk. The call was scheduled to appears on the Discovery Channel “Call 911″ program in the fall, 2008 season.",call_409.mp3
410,https://web.archive.org/web/20150417085338/hhttp://mp3.911dispatch.com.s3.amazonaws.com/houghtoncounty_shooting.mp3,Officer shooting,10/08,Michigan,1,1,1,0,"(911 call and radio, 30 min.) – In Oct. 2008 a Houghton County (Mich.) resident dialed 911 to report a dispute, with one person chasing a vehicle driving backwards up the street, possibly holding a golf club. When Dep. Mark Bukovich arrived on-scene, the man with the golf club attacked him and the deputy shot and killed him.",
411,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/cleburne_train_911.mp3,Man run over by train,6/06,Texas,1,0,1,0,– In 2006 Truman Duncan was working in a Cleburne (Tex.) rail yard when he fell under the wheels and was nearly cut in half. He was able to dial 911 from his phone for help. Read about his incident,call_411.mp3
412,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/northcanton_beheading_911.mp3,Murder by beheading,10/08,Ohio,1,0,0,0,"– In Oct. 2008 a North Canton (Ohio) woman broke in to her grown son’s trailer home after he didn’t answer the phone or respond to knocks at the door. She found him dead–and beheaded–in the bathroom. She then dialed 911 to report her find, reaching a Stark County dispatcher first, then a North Canton dispatcher.",call_412.mp3
413,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/cary_suicide_911.mp3,Suicidal man shot by police,9/08,North Carolina,1,1,1,0,"– In Sept. 2008 a Cary (NC) former Marine was suicidal, prompting his fiance to dial 911 for help. Police arrived at 4 a.m. and talked to the man, but at one point he ran to kitchen and grabbed what appeared to be a gun (later determined to be a BB gun), and police shot him. Read more",call_413.mp3
414,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/mccain_911.mp3,Joe McCain dials 911,10/08,Virginia,1,0,0,1,"– In Oct. 2008 Joe McCain, the brother of Presidential candidate John McCain, dialed 911 while stuck in traffic, and reached an Alexandria (Virg.) dispatcher. McCain cursed when asked by the dispatcher if he were calling for a traffic situation. The dispatcher called back, heard voicemail and left a message. Joe McCain then called back to complain about that call. Also listen to McCain",call_414.mp3
415,https://web.archive.org/web/20150417085338/http://www.911dispatch.com/reference/milwaukee_hangup_911.mp3,Dispatcher fired for hang-up,11/08,Wisconsin,1,0,0,0,– In Nov. 2008 Milwaukee County (Wisc.) dispatcher Don Busche was fired after Sheriff David Clarke claims he hung up on a 911 caller who was in the midst of a dispute. Busche claims the firing is in retaliation for his filing a complaint with state officials over comm center working conditions that aggravate his asthma. Read more and listen to a radio station interview with Clarke,call_415.mp3
416,https://web.archive.org/web/20150417085338/http://mp3.911dispatch.com.s3.amazonaws.com/dfw_medical.mp3,EMS Response Delay,11/08,Texas,1,0,1,0,"– In Nov. 2008 a man driving along a highway near the Dallas/Fort Worth airport suffered a heart attack, and a passerby dialed 911 for help. There was confusion over the location, and some question about which jurisdiction should respond–the airport fire department or Fort Worth units. The first part of the recording is the passerby’s 911 call, followed by 10 minutes of telephone logging tapes of dispatchers at the airport and Fort Worth PD.",call_416.mp3
417,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/arvada_hostage_911.mp3,Hostage incident,2/14,Colorado,1,1,1,0,"– In Feb. 2014 an Arvada (Colo.) took the 13 year-old son of his girlfriend hostage inside the woman’s home. Don Pooley dialed 911 at one point to explain his situation. After 18 hours, a police SWAT team entered the home and rescued the boy, and fatally shot Poole.",call_417.mp3
418,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/santa_ana_beating_911.mp3,Fatal beating,1/14,California,1,1,1,0,"– In Jan. 2014 a 23 year-old woman was beaten outside a Santa Ana (S. Calif.) nightclub. Kim Pham was taken off life support several days later and died. Two suspects were arrested. Just after the fight, a woman dialed 911 for help and gave information to the dispatcher.",call_418.mp3
419,https://web.archive.org/web/20150417085337/https://soundcloud.com/kiphillreporter/sets/zillmershootingrecordngs,Fatal pursuit,2/14,Washington,1,1,1,0,"– In Feb. 2014 a military veteran in Spokane (Wash.) engaged in a high-speed pursuit with police, and was talking to dispatchers during the chase. He told a calltaker that, “he wants to be shot in the head,” and other words indicating he wanted a confrontation. A radio dispatcher relayed that information to pursuing officers. However, when he finally pulled over, police say Jed Zillmer, 23, emerged from the car with three guns, and six Spokane County sheriff’s deputies opened fire, killing him. Check the individual recordings on",
420,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/syracuse_utah_murder-suicide_911.mp3,Murder-suicide,1/14,Utah,1,3,1,0,"– In Jan. 2014 a Syracuse (Utah) woman shot her two daughters, 7 and 13 years-old, and then herself. Her sister arrived to pick up some property and discovered the three bodies, and dialed 911. She was distraught, and handed the phone to the the man who accompanied her (the brother of the victim’s ex-fiancé). Kyler Ann Ramsdell-Oliva and her daughters were found shot to death inside the house.",call_420.mp3
421,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/loving_murder_911.mp3,Murder,3/14,New Mexico,1,0,1,0,– In March 2014 a man near Carlsbad (NM) dialed 911 to say his girlfriend had not returned to a motel from a bar. Robert Earley later told police he killed Emily Lambert after an argument and left her body on a rural ranch.,call_421.mp3
422,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/portland_cat_attack_911.mp3,Cat attack,3/14,Oregon,1,0,0,0,"– In March 2014 a Portland (Ore.) man dialed 911 to say that his 22-pound Himalayan cat had attacked a child and was now threatening the rest of the family. Police did not identify the man, but officers did respond and safely snare the cat.",call_422.mp3
423,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/orlando_cpr_911.mp3,CPR 911 call,8/11,Florida,1,1,1,0,"– In Aug. 2011 Ann Hefferin attended a University of South Florida (Fla.) Greek party, returned to her apartment and later became unconscious. A roommate dialed 911 for help and a dispatcher gave her CPR instructions.",call_423.mp3
424,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/church-hill_stabbing_911.mp3,Stabbing,3/14,Kentucky,1,0,1,0,"– In March 2014 a woman in Church Hill (Ken.) crashed her car into a church, and then stabbed her husband. Steven Hamman dialed 911 for help and talked to a Hawkins County dispatcher while emergency units responded.",
425,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/jersey-city_fire_911_radio.mp3,Fatal Fire,3/14,New Jersey,1,4,1,0,"– In March 2014 a fire claimed the lives of four people in Jersey City (NJ), and the fire response was delayed because of an address mix-up. An occupant of the home on fire dialed 911 and gave the answering police dispatcher “27 Grant Avenue.” The calltaker then transferred the call to the fire department’s separate comm center, where the caller",call_425.mp3
426,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/anderson_murders_911.mp3,Murders,3/14,South Carolina,1,3,1,0,"– In March 2014 a man shot and killed three people in Anderson (SC), wounded a woman, and then fled in a truck. They woman ran to a nearby home, where the elderly homeowner dialed 911. The victim talked with an Anderson County sheriff’s dispatcher. Suspect Jared Williams crashed his truck during a police pursuit and was arrested.",call_426.mp3
